Month,Day,Weekend?,Hour,Reported_Location,Latitude,Longitude
3,5,Weekday,12,S BUCKNER,39.16409502,-86.54457045
3,5,Weekday,17,7TH & LINCOLN,39.16864,-86.53125663
3,5,Weekday,15,CURRY & STONE CARVER,0.0,0.0
3,5,Weekday,17,LEGACY & MOUNT TABOR,39.26170215,-86.62624977
3,5,Weekday,19,BURMA,39.141616,-86.542032
3,7,Weekend,3,1ST & GRANT,39.177776,-86.5296
3,6,Weekday,7,10TH & 45 46,0.0,0.0
3,6,Weekday,7,SR45 & SR46,39.14511871,-86.57756805
3,5,Weekday,18,E GRAHAM,39.13994939,-86.53920947
3,6,Weekday,9,FOX HOLLOW & SR37,39.28922813,-86.51836149
3,3,Weekday,20,W 7TH,39.168848,-86.55378253
3,6,Weekday,7,DODDS & WASHINGTON,39.15738031,-86.53243012
3,6,Weekday,10,E RHORER & S WALNUT ST,39.12144,-86.526496
3,6,Weekday,8,S ROGERS,39.16152,-86.538592
3,6,Weekday,13,HENDERSON & WINSLOW,39.136144,-86.52662367
3,4,Weekday,18,RITTER & SALE,39.232048,-86.627296
3,6,Weekday,14,13TH & INDIANA,39.175504,-86.527104
3,6,Weekday,16,EAST 3RD,39.16464,-86.5324
3,5,Weekday,20,S ROCKPORT & SR37S,39.11664474,-86.5659002
3,6,Weekday,17,3RD & WOODLAWN,39.16438374,-86.52364965
3,5,Weekday,22,NORTH MAPLE & WEST 15TH,39.17664,-86.542096
3,6,Weekend,23,WALNUT,39.16464,-86.5336
3,6,Weekday,17,N DUNN & SR4546E,39.186352,-86.528496
3,5,Weekday,13,FLATWOODS & SR46W,39.25347374,-86.65441007
3,7,Weekend,14,N MADISON & W 17TH,39.178992,-86.537792
3,7,Weekend,20,SWAIN & THIRD,39.16425012,-86.51525996
3,7,Weekend,21,S WALNUT STREET,39.13656457,-86.52910857
3,7,Weekend,18,N PETE ELLIS,39.16743,-86.495047
3,1,Weekend,9,SR37N & WAYPORT,39.25917759,-86.52426508
3,1,Weekend,11,WALNUT ST & WINSLOW,39.136144,-86.528688
3,1,Weekend,11,N GATES & W JONATHON,39.16876025,-86.57641969
3,1,Weekend,12,EAST THIRD,39.16548157,-86.4972763
3,5,Weekday,17,E RHORER,39.12152,-86.51176139
3,5,Weekday,20,WALCOTT & WOODYARD,39.20263934,-86.60293007
3,7,Weekend,11,LIBERTY,39.145264,-86.577616
3,1,Weekend,13,SR37S,0.0,0.0
3,1,Weekend,16,SR37S,0.0,0.0
3,1,Weekend,18,11TH & BLAIR,39.173344,-86.543792
3,2,Weekday,7,MOUNT TABOR & OLD DUTCH CHURCH,0.0,0.0
3,3,Weekday,12,CARMICHAEL & HOBBIEVILLE,0.0,0.0
3,2,Weekday,13,SMITH & STONEGATE,39.16115016,-86.48071981
3,2,Weekday,13,MAYBURY & S LEONARD SPRINGS,39.21073468,-86.58259977
3,2,Weekday,17,KIRKWOOD & WALNUT,39.16664,-86.5336
3,3,Weekday,21,SOUTH ROCKPORT & WEST TAPP,39.136448,-86.548704
3,2,Weekday,22,ISON ROAD & TOWER,39.104944,-86.61032
3,3,Weekday,5,E 12TH & N WALNUT,39.174352,-86.533472
3,2,Weekday,13,S SWAIN,39.16410678,-86.51519608
3,3,Weekday,5,GIFFORD & KIRBY,39.15144,-86.610496
3,3,Weekday,13,S LEONARD SPRINGS,39.142048,-86.582592
3,3,Weekday,14,ALLEN & PATTERSON,39.15563017,-86.54330983
3,3,Weekday,14,GATES & THIRD,0.0,0.0
3,1,Weekday,20,SMITHVILLE & SR37S,39.16424,-86.480688
3,7,Weekend,19,SMITH & SR46W,39.20979593,-86.58265377
3,6,Weekday,16,LEONARD SPRINGS & SR45W,39.1419316,-86.58281025
4,2,Weekday,16,GRIMES & HENDERSON,39.153392,-86.527008
4,2,Weekday,10,EAST 17TH,39.17906329,-86.5209221
4,2,Weekday,16,BLOOMFIELD & LIBERTY,0.0,0.0
4,2,Weekday,15,E 3RD & S WALNUT,39.16464,-86.5336
4,7,Weekend,21,DUNN & KIRKWOOD,39.16664,-86.528192
4,2,Weekday,15,2ND & COLLEGE,39.16144,-86.534848
4,2,Weekday,17,15TH & JACKSON,39.17664,-86.539712
4,1,Weekend,17,BALLANTINE & MAXWELL,39.13664481,-86.51891984
4,2,Weekday,7,E KIRKWOOD,39.16677127,-86.54552653
4,1,Weekend,17,LOST MAN & UNION VALLEY,0.0,0.0
4,2,Weekday,21,S CURRY & SR45E,39.142048,-86.582592
4,3,Weekday,3,N MT TABOR & W TABOR HILL,39.30579968,-86.63102638
4,3,Weekday,8,COUNTRY CLUB & ROGERS,39.14132106,-86.53826568
4,3,Weekday,8,LIBERTY & STATE ROAD 45,39.25071158,-86.57777018
4,5,Weekday,12,ANDERSON & OLD SR37,0.0,0.0
4,3,Weekday,12,2ND & WALKER,39.16143434,-86.54614523
4,3,Weekday,10,N FEE & SR46E,39.18589032,-86.51897973
4,3,Weekday,12,SO WOODSCREST,39.16132517,-86.50238335
4,2,Weekday,19,E KIRKWOOD & INDIANA,39.16664,-86.526896
4,3,Weekday,15,RANGE & SR45S,39.171504,-86.495312
4,3,Weekday,22,E 4TH,39.165648,-86.528144
4,3,Weekday,12,WEST 11TH,39.17344,-86.53033078
4,4,Weekday,0,CLARIZZ & COVENANTER,39.15246986,-86.49045507
4,4,Weekday,10,DODDS & S WASHINGTON,39.157536,-86.5324
4,6,Weekday,14,EASTGATE & SR46E,39.17024,-86.501392
4,4,Weekday,7,S LIBERTY & W 3RD,39.16461021,-86.57913006
4,4,Weekday,7,E 3RD & SR4546E,39.164448,-86.471888
4,4,Weekday,14,E BETHEL & SR45E,39.21281905,-86.45958909
4,4,Weekday,10,E BLUE RIDGE & N WALNUT,39.196848,-86.5344
4,4,Weekday,16,E UNIVERSITY & S HENDERSON,39.16038975,-86.52718976
4,4,Weekday,14,3RD & FAIRVIEW,39.164272,-86.5408
4,5,Weekday,7,S BANTA & W COUNTRY CLUB,39.136304,-86.544592
4,5,Weekday,7,S ADAMS & W TAPP,0.0,0.0
4,2,Weekday,10,COX & SR45W,39.21952997,-86.4451502
4,3,Weekday,7,SR37 & VICTOR,39.105552,-86.551104
4,5,Weekday,10,W 3RD,39.228944,-86.627504
4,5,Weekday,10,6TH & GRANT,39.16767469,-86.53145944
4,5,Weekday,10,S HENDERSON & S WALNUT ST,39.133744,-86.526896
4,5,Weekday,15,17TH & FEE,39.178928,-86.518992
4,5,Weekday,15,RANGE & SR 46,0.0,0.0
4,5,Weekday,16,ATWATER & HAWTHORNE,39.16309007,-86.52020998
4,5,Weekday,13,E 3RD & SR4546E,39.164448,-86.471888
4,5,Weekday,17,LONGVIEW & PETE ELLIS,39.166944,-86.495056
4,5,Weekday,18,3RD & JORDAN,39.16425613,-86.51640058
4,2,Weekday,15,RUSH RIDGE & SR446S,39.08251493,-86.4199346
4,5,Weekday,16,EAST DILLMAN & SOUTH OLD STATE ROAD 37,39.092944,-86.544
4,1,Weekend,0,BAYWOOD & SOUTH ROGERS,39.11371503,-86.53948031
4,5,Weekday,18,E 17TH,39.17896,-86.521088
4,6,Weekday,2,N WALNUT & W 7TH,39.16864,-86.533568
4,6,Weekday,7,HIGH & HILLSIDE,39.150544,-86.508288
4,6,Weekday,8,N MILO B SAMPSON & SR46,39.18907166,-86.52171325
4,6,Weekday,8,200 BLK N COLLEGE & 6TH,39.16902128,-86.534784
4,6,Weekday,11,N COLLEGE & W 6TH,39.167648,-86.534784
4,6,Weekday,9,4TH & WALNUT,39.165648,-86.5336
4,6,Weekday,12,S SWAIN,39.16410678,-86.51519608
4,6,Weekday,7,2ND & ADAMS,39.16037969,-86.55083008
4,6,Weekday,14,E 3RD & S ROSE,39.164352,-86.510944
4,6,Weekday,14,NORTH KINSER & WEST GOURLEY,39.185392,-86.537856
4,6,Weekday,14,15TH & GRANT,39.1770104,-86.5296
4,6,Weekday,16,3RD & KINGSTON,39.16424,-86.492944
4,6,Weekend,20,NORTH WALNUT & WEST 17TH,39.178944,-86.533392
4,6,Weekday,14,4TH & BRYAN,39.165696,-86.508208
4,6,Weekday,18,3RD & HIGHLAND,0.0,0.0
4,6,Weekday,14,W SMITH,39.16299853,-86.53885649
4,4,Weekday,19,15TH & NORTH COLLEGE,39.15944,-86.53488
4,6,Weekend,21,3RD & COLLEGE MALL,39.16424,-86.4984
4,7,Weekend,23,E 3RD,39.16444703,-86.52575968
4,7,Weekend,0,10TH & WOODLAWN,39.171632,-86.52353600000001
4,6,Weekend,19,N WALNUT,39.232544,-86.540704
4,7,Weekend,14,E 10TH & SR46S,39.17227292,-86.5024615
4,6,Weekday,16,E UNIVERSITY & S HENDERSON,39.16032,-86.527136
4,7,Weekend,1,8TH & ELM,39.169632,-86.5452
4,7,Weekend,11,E 14TH & N WALNUT,39.175952,-86.53344
4,7,Weekend,16,13TH & INDIANA,39.175504,-86.527104
4,7,Weekend,14,6TH & ROGERS,39.16768,-86.538592
4,7,Weekend,17,ATWATER & HENDERSON,39.16313969,-86.52727022
4,7,Weekend,18,7TH & SR46N,39.167648,-86.500096
4,6,Weekend,21,S OLD STATE ROAD 37 & W CEDAR BLUFF,39.042144,-86.5412
4,6,Weekday,16,DUNCAN & W LEONARD SPRINGS,39.122352,-86.5964
4,7,Weekend,15,KIRBY & W ST RD 48,39.05918475,-86.61081969
4,7,Weekend,16,9TH & WALNUT,39.170544,-86.533536
3,2,Weekday,23,RICHLAND PLAZA & SR46W,39.21649933,-86.59526824
4,6,Weekday,5,ARLINGTON & SR46W,39.20813215,-86.57812268
4,1,Weekend,0,E GRANDVIEW & N SMITH,39.168848,-86.481296
4,7,Weekend,5,SR45W,39.125312,-86.610496
4,1,Weekend,4,E 3RD & S WALNUT,39.16464,-86.5336
4,7,Weekend,12,ALLENS CREEK & SR446S,38.97667209,-86.4416809
4,1,Weekend,9,E 7TH & N DUNN,39.16864,-86.528224
4,1,Weekend,1,S DOLIMAH,0.0,0.0
4,7,Weekend,22,E 10TH & N JORDAN,39.171552,-86.515728
1,1,Weekend,13,SR37 & VERNAL,39.17599001,-86.56318363
1,3,Weekday,9,COUNTRY CLUB & S ROGERS,39.13608,-86.538096
1,3,Weekday,8,8TH & INDIANA,39.169616,-86.52696
1,3,Weekday,10,7TH & WOODLAWN,39.16864,-86.523392
1,1,Weekend,6,GETTYS CREEK & SR46E,39.162864,-86.414432
1,1,Weekend,12,DUNCAN & SR45W,39.13504,-86.596192
1,3,Weekday,12,EAST KIRKWOOD,39.16664,-86.52798041
1,3,Weekday,10,17TH & N WALNUT,39.178944,-86.533392
1,3,Weekday,7,ANNALEE & W BLOOMFIELD,39.15810156,-86.55750275
1,2,Weekday,17,SR37S & VERNAL,39.17896726,-86.55952979
1,3,Weekday,21,ROCKPORT & TAPP,39.136448,-86.548704
1,3,Weekday,20,SR37S & SR45E,39.232688,-86.623056
1,3,Weekday,16,HARTSTRAIGHT & SR46W,39.20619965,-86.61134338
1,1,Weekend,4,NORTH DUNN & OLD STATE ROAD 37 NORTH,39.20801975,-86.52872428
1,6,Weekday,7,SR37N & W 3RD,39.16747214,-86.57272682
1,2,Weekday,7,SISCOE & SR46W,39.27146912,-86.67021209
1,4,Weekday,9,7TH & COLLEGE,39.168656,-86.534784
1,4,Weekday,8,S WALNUT & WINSLOW,39.136144,-86.528688
1,4,Weekday,11,2ND & HIGHLAND,39.16105025,-86.51772022
1,3,Weekday,9,N OLD ST RD 37 & N WALNUT,39.18336019,-86.53415009
1,4,Weekday,11,OLD SR 37 & WALNUT,39.20704,-86.534704
1,4,Weekday,7,SMITH & SR46E,39.210144,-86.5832
1,3,Weekday,12,E 10TH & HILLTOP,39.1730517,-86.5041985
1,4,Weekday,18,COVENANTER & S COLLEGE MALL,39.155152,-86.497888
1,4,Weekday,18,ADAMS & ALLEN,39.155943,-86.55112098
1,4,Weekday,6,E 16TH & N LINCOLN,39.177792,-86.530864
1,5,Weekday,6,E 10TH & N SMITH,39.172752,-86.482288
1,3,Weekday,21,NORTH PACKINGHOUSE,0.0,0.0
1,4,Weekday,13,BETHEL & STIDD,39.21424702,-86.47831157
1,3,Weekday,7,S LEONARD SPRINGS ROAD & SR45,39.142048,-86.582592
1,5,Weekday,9,TENTH & WOODLAWN,39.17162998,-86.52351778
1,5,Weekday,12,S WALNUT & SMITH,39.162848,-86.5336
1,5,Weekday,13,10TH & SR46E,39.171648,-86.502096
1,6,Weekday,8,CURRY & SR46E,39.15835953,-86.58274637
1,5,Weekday,19,11TH & INDIANA,39.17344,-86.527056
1,5,Weekday,19,11TH & INDIANA,39.17344,-86.527056
1,4,Weekday,18,EAST THIRD,0.0,0.0
1,5,Weekday,20,10TH & WALNUT,39.171744,-86.53352
1,4,Weekday,18,SOUTH ROCKPORT & WEST TAPP,39.136448,-86.548704
1,5,Weekday,21,INDIANA & THIRTEENTH,39.17524746,-86.52701896
1,5,Weekday,19,COLLEGE & DODDS,39.157568,-86.534896
1,5,Weekday,21,N WALNUT,39.16880751,-86.53356506
1,3,Weekday,12,BRUMMETTS CREEK & SR45E,39.22039032,-86.41104355
1,6,Weekday,10,ATWATER & S DUNN,39.164448,-86.528096
1,6,Weekday,7,SR37 & SR45W,39.30670166,-86.51615394
1,5,Weekday,20,E 17TH,39.17896,-86.521088
1,6,Weekday,17,W 2ND,39.16153611,-86.53976784
1,6,Weekday,15,EAST 3RD & SOUTH COLLRGE MALL,39.16424006,-86.49827018
1,5,Weekday,20,FEE & JORDAN,39.18384,-86.5192
1,6,Weekday,17,E 10TH,39.171648,-86.50435515
1,6,Weekday,17,3RD & SWAIN,39.16425012,-86.51525996
1,6,Weekend,22,3RD & WALNUT,39.16464,-86.5336
1,7,Weekend,8,N MADISON & W 17TH,39.178992,-86.537792
1,7,Weekend,2,SOUTH LEONARD SPRINGS & W FOWLER,39.100752,-86.593504
1,7,Weekend,12,GATES & JACOB,39.16562006,-86.57599993
1,7,Weekend,10,ATWATER & FACULTY,39.16310246,-86.52108721
1,7,Weekend,11,E ATWATER,39.16315913,-86.52214653
1,7,Weekend,0,WASHINGTON & WILSON,39.15148012,-86.53250992
1,7,Weekend,2,N JORDAN,39.17631322,-86.51321032
1,6,Weekday,17,WALNUT & WINSLOW,39.13679409,-86.52933809
1,6,Weekend,22,BRIGHTON & WAMPLER,39.33448,-86.614368
1,7,Weekend,15,2ND & LINCOLN,39.16144,-86.531056
1,7,Weekend,17,7TH & WASHINGTON,39.16864,-86.5324
1,7,Weekend,15,S BASSWOOD,39.1513963,-86.57068043
1,7,Weekend,18,COLLEGE MALL & COVENANTER,39.155152,-86.497888
1,7,Weekend,14,9TH & LINCOLN,39.170544,-86.530992
1,7,Weekend,10,BRUMMETTS & SR45E,39.22039032,-86.41105651
1,1,Weekend,11,ENDWRIGHT & W GIFFORD,39.15128969,-86.59638682
1,1,Weekend,11,EAST THIRD & SR46N,39.09088158,-86.51473999
1,6,Weekday,8,W GORDON,39.121648,-86.539088
1,6,Weekend,21,BLOOMFIELD & LIBERTY,0.0,0.0
1,1,Weekday,22,N KINSER,39.222752,-86.550096
1,1,Weekend,13,FORREST PARK & SMITH,0.0,0.0
1,2,Weekday,7,CURRY & SR48,39.16463885,-86.58291871
1,2,Weekday,11,7TH & DUNN,39.16851014,-86.52823259
1,2,Weekday,16,E 9TH & N WALNUT,39.170544,-86.533536
1,2,Weekday,7,E 3RD & S PARKRIDGE,39.16421995,-86.4763002
1,1,Weekend,17,DINSMORE & SR45W,39.11489515,-86.63129155
1,2,Weekday,19,S COLLEGE MALL,39.15250667,-86.497904
1,3,Weekday,0,S MILL STONE & S SARE,39.12377022,-86.50865033
1,2,Weekday,12,E MOODY & S HENDERSON,39.148064,-86.526912
1,3,Weekday,4,SR37S,39.02058357,-86.53618193
1,2,Weekday,13,10TH & JEFFERSON,39.17164801,-86.50673515
1,3,Weekday,8,WALCOTT & WOODYARD,39.20263934,-86.60293007
1,4,Weekday,19,ANNA LEE,39.16023619,-86.55678324
1,3,Weekday,7,MATTHEWS & MCNEELY,39.23821002,-86.62392027
1,3,Weekday,12,KIRKWOOD & LINCOLN,39.16664,-86.530992
1,3,Weekday,16,E 4TH & S WALNUT,39.165648,-86.5336
1,3,Weekday,19,ROGERS & STANDS,39.13599975,-86.50409131
1,4,Weekday,9,S ROGERS & W ALLEN,39.155776,-86.538592
1,2,Weekday,15,INDUSTRIAL & W STATE ROAD 45,39.14387261,-86.57995526
1,4,Weekday,7,DILLMAN & SR37S,39.09283916,-86.54563315
1,4,Weekday,9,HIGHLAND & HUNTER,39.16224,-86.5176
1,4,Weekday,11,N ROSE,39.1662177,-86.51097988
1,4,Weekday,7,DILLMAN & SR37S,39.092976,-86.545648
1,3,Weekday,7,ROGERS,39.13586997,-86.49740259
1,4,Weekday,12,E 10TH,39.17157747,-86.51808392
1,5,Weekday,19,PATTERSON & SOUTH ROGERS,39.14321865,-86.53875008
1,3,Weekday,7,W WALCOTT & W WOODYARD,39.201488,-86.601968
1,4,Weekday,14,SR46 & W ARLINGTON,39.20764272,-86.57990586
1,4,Weekday,15,CORY & THIRD,39.164544,-86.560096
1,4,Weekday,14,FEE & THIRTEENTH,39.17511699,-86.51902368
1,6,Weekend,19,EAST LINGELBACH,39.17783417,-86.50846123
1,4,Weekday,16,2ND & COLLEGE MALL,39.160944,-86.497696
1,4,Weekday,7,N JORDAN,39.17471408,-86.51501534
1,4,Weekday,17,2ND & PATTERSON,39.16074984,-86.54850997
1,4,Weekday,15,ROGERS & W 1ST,39.159504,-86.538592
1,4,Weekday,17,SR 45,39.125312,-86.610496
1,4,Weekday,12,GRIMES & WALNUT,39.15344,-86.5336
1,3,Weekday,13,S ADAMS,39.164544,-86.552192
1,5,Weekday,12,FAIRFAX & OLD STATE ROAD 37,39.10725988,-86.53149001
1,5,Weekday,15,CURRY & THIRD,0.0,0.0
1,5,Weekday,15,N KINSER,39.20304,-86.547392
1,5,Weekday,16,2ND & ROGERS,39.17197385,-86.53867028
1,2,Weekday,23,EAST 17TH,39.17906597,-86.52582384
1,5,Weekday,15,E 3RD & S WOODCREST,39.164272,-86.502416
1,5,Weekday,10,N WALNUT & SR46W,39.186368,-86.5344
1,4,Weekday,5,DUNN & OLD STATE ROAD 37,39.208048,-86.528704
1,5,Weekday,10,N WALNUT & SR46W,39.18636592,-86.53404709
1,6,Weekday,11,E 10TH & N WOODBRIDGE,39.17154975,-86.49086996
1,6,Weekday,12,GATES,39.16825801,-86.5763399
1,6,Weekday,12,MILLER & WALNUT,39.14828415,-86.5329291
1,6,Weekday,11,ROGERS & SARE,39.13584,-86.496288
1,6,Weekday,17,3RD & COLLEGE MALL,39.16424,-86.4984
1,6,Weekday,14,S CURRY & W 3RD,39.16093865,-86.58292002
1,6,Weekday,17,3RD & CORY,39.164544,-86.560096
1,6,Weekday,16,JACOB & SUSAN,39.17026028,-86.57266996
1,6,Weekday,16,EAST 17TH & SR46,39.17979888,-86.50723113
1,6,Weekday,17,E 3RD & N SMITH,39.16424,-86.480688
1,6,Weekday,15,E EASTGATE & SR46S,39.17007363,-86.50130881
1,6,Weekend,19,E HILLSIDE & GRANT,39.15031738,-86.53008584
1,7,Weekend,4,W GOURLEY,39.185232,-86.54060206
1,3,Weekday,5,E ROBINSON,39.25177383,-86.47724151
1,7,Weekend,13,EASTGATE & SR46E,39.17024,-86.501392
1,7,Weekend,13,S PATTERSON & W 2ND,39.16074984,-86.54850997
1,2,Weekday,13,CLARIZZ & COVENANTER,39.15246986,-86.49053723
2,4,Weekday,13,3RD & CURRY,0.0,0.0
2,4,Weekday,14,EAST 7TH,39.168752,-86.5436
2,4,Weekday,18,E 10TH,39.17157747,-86.51808392
2,4,Weekday,14,EAST 14TH & NORTH WASHINGTON,39.175968,-86.532288
2,4,Weekday,17,N OLD STATE RD 37 & NORTH DUNN,39.208048,-86.528704
2,4,Weekday,20,NORTH FEE,39.17800784,-86.51889301
2,4,Weekday,20,INDIANA & SIXTH,39.16751336,-86.5269452
2,4,Weekday,18,17TH & COLLEGE,39.17923465,-86.53471898
2,4,Weekday,20,BLOOMFIELD & SR 37,0.0,0.0
2,4,Weekday,19,S COLLEGE,39.16387853,-86.53482318
2,4,Weekday,21,ATWATER & JORDAN,39.16304983,-86.51638984
2,4,Weekday,23,10TH & BARRINGTON,39.17166978,-86.48929014
2,4,Weekday,19,STONE MILL & WHISNAND,39.22464,-86.539392
2,5,Weekday,7,LANDMARK & W 3RD,39.16442983,-86.55630983
2,5,Weekday,8,SPARKS & SR37,39.31408333,-85.48831667
2,5,Weekday,11,3RD & SOUTH COLLEGE,39.16464,-86.534816
2,5,Weekday,12,3RD & S LINCOLN,39.16464,-86.531024
2,4,Weekday,21,EAST ROGERS & SOUTH SMITH,39.13584,-86.480496
2,4,Weekday,19,N CROSSOVER & SR37N,39.29414449,-86.51947021
2,4,Weekday,20,SR37N & W BURMA,39.31173574,-86.51283861
2,4,Weekday,10,SOUTH WALNUT,39.14213562,-86.52915191
2,5,Weekday,20,COLLEGE & DODDS,39.157568,-86.534896
2,5,Weekday,16,E 3RD & S WALNUT,39.16464,-86.5336
2,5,Weekday,22,3RD & WALNUT,39.16464,-86.5336
2,5,Weekday,23,E VARSITY,39.183605,-86.530387
2,5,Weekday,23,EAST 20TH & NORTH LINCOLN,39.181744,-86.530192
2,5,Weekday,23,E 3RD & S INDIANA,39.164448,-86.5268
2,5,Weekday,6,N WAYPORT & SR37N,39.26274948,-86.52262902
2,5,Weekday,7,N WAYPORT & SR37N,39.26220126,-86.52261598
2,5,Weekday,8,CROSSOVER & SR37N,39.03417863,-86.51947021
2,5,Weekday,9,FENCELINE & REAVES,0.0,0.0
2,5,Weekday,7,SIMPSON CHAPEL & SR37N,39.28310542,-86.52179929
2,6,Weekday,9,GILMORE & REEVES,39.23164485,-86.67094287
2,6,Weekday,12,COLLEGE & W 6TH,39.167648,-86.534784
2,6,Weekday,11,BURKS,39.152352,-86.5064
2,6,Weekday,1,E 14,39.17602502,-86.53047479
2,5,Weekday,20,ATWATER & HENDERSON,39.163344,-86.5272
2,6,Weekday,16,ATWATER & PARK,39.1631179,-86.52403492
2,6,Weekday,16,EAST 17TH,39.17906329,-86.5209221
2,6,Weekday,17,S FAIRFAX,39.03407288,-86.4906311
2,6,Weekday,16,FULLERTON & SR37S,39.18558944,-86.57353973
2,6,Weekday,17,BOLTINGHOUSE & EARL YOUNG,39.23031025,-86.4732658
2,5,Weekday,8,N CURRY & W VERNAL,39.179248,-86.5832
2,5,Weekday,13,W SIERRA,39.15266671,-86.58359594
2,7,Weekend,10,MCARTNEY & SARE,39.15540218,-86.49749971
2,7,Weekend,9,HIGHLAND & THIRD,39.16426229,-86.51775641
2,5,Weekday,21,BOTTOM & SR37,39.3824478,-86.55792236
2,7,Weekend,15,COLLEGE MALL & COVENANTER,0.0,0.0
2,7,Weekend,17,8TH & GRANT,39.169552,-86.529696
2,7,Weekend,17,2ND & PATTERSON,39.16074984,-86.54850997
2,7,Weekend,13,WALNUT & WINSLOW,39.136144,-86.528688
2,7,Weekend,2,N FAIRVIEW & W 12TH,39.174192,-86.541072
2,1,Weekend,4,2ND & DUNN,39.16144,-86.528288
2,7,Weekend,2,E 14TH,39.17619886,-86.52693714
2,7,Weekend,21,SR46W & STINESVILLE,39.26696063,-86.66582979
2,5,Weekday,9,ELLIS & SR37,39.14066572,-86.53289794
2,1,Weekend,18,COLLEGE MALL & MOORES,39.15058524,-86.4979936
2,1,Weekday,20,N WALNUT & SR46E,39.186368,-86.5344
2,6,Weekend,20,ACUFF & SR37,39.20840935,-86.55361584
2,7,Weekend,23,EMPIRE MILL & SOUTH OLD STATE ROAD 37,39.08624,-86.542
2,7,Weekend,5,LEONARD SPRINGS & SR45W,39.14190066,-86.5828886
2,1,Weekend,3,S SNOODY,39.1216774,-86.48906707
2,1,Weekday,23,CLUB HOUSE & SR37N,0.0,0.0
2,2,Weekday,7,310 E ATWATER (GARAGE) & ATWATER,39.164448,-86.528096
2,2,Weekday,7,N WILLIS 9,39.18094254,-86.54261016
2,2,Weekday,12,N DUNN & N OLD ST RD 37,39.20801975,-86.52873726
2,2,Weekday,11,N RANGE,39.17975117,-86.49529366
2,2,Weekday,16,S WESTPLEX & W 3RD,39.16440971,-86.55390333
2,2,Weekday,18,8TH & WALDRON,39.169616,-86.5436
2,4,Weekday,20,S FIELDSTONE & W COBBLE STONE,39.16040987,-86.60478003
2,2,Weekday,22,E RHORER & S SARE,39.12144005,-86.51157997
2,3,Weekday,10,FLUCK MILL & VICTOR,39.07377988,-86.57107003
2,3,Weekday,17,WALNUT & WALNUT STREET,39.107344,-86.5264
2,3,Weekday,15,BURKS,39.15584,-86.506496
2,3,Weekday,15,DUNN & KIRKWOOD,39.16664,-86.528192
2,3,Weekday,20,HILLSIDE & WALNUT,39.150544,-86.5336
2,4,Weekday,0,N LITTLE WOLF MOUNTAIN & N WOLF MOUNTAIN,39.30224,-86.663808
2,4,Weekday,6,SR37S & VERNAL,39.20835355,-86.56252288
2,3,Weekday,14,EAST KIRKWOOD,39.16677127,-86.54552653
2,1,Weekday,19,SEWELL & SR46,39.15171874,-86.38255516
2,4,Weekday,12,7TH & MORTON,0.0,0.0
2,4,Weekday,12,E GRIMES & S WALNUT,39.15344,-86.5336
2,4,Weekday,15,E 3RD & S BALLANTINE,39.16424,-86.518992
2,4,Weekday,17,SR37 & VERNAL,39.17543601,-86.56396724
2,4,Weekday,17,N MT TABOR & W BARR,0.0,0.0
2,2,Weekday,8,3RD,39.164848,-86.57602133
2,6,Weekday,12,115 N GLENWOOD AVE W & LONGVIEW,39.167248,-86.484192
2,5,Weekday,8,2602 S SOUTHERN PINES & SOUTHERN RIDGE,39.13934716,-86.54755656
2,5,Weekday,9,S OLD SR 37 & SR37,39.04018419,-86.54416009
2,5,Weekday,11,N MONROE & SR4546W,39.186944,-86.5468
2,5,Weekday,12,KIRKWOOD & WALNUT,39.16664,-86.5336
2,5,Weekday,14,10TH & UNION,39.171472,-86.509376
2,5,Weekday,17,SR37N & W VERNAL,39.17599001,-86.56318363
2,5,Weekday,18,S CURRY & W 3RD,39.16463971,-86.58292002
2,5,Weekday,18,14TH & LINDBERGH,39.176048,-86.552592
2,4,Weekday,14,SMITH & SR46W,39.210144,-86.5832
2,5,Weekday,20,E THIRD,39.0803299,-86.51473999
2,5,Weekday,22,WALNUT,39.165648,-86.5336
2,5,Weekday,22,WINSLOW,39.136144,-86.523744
2,5,Weekday,21,2 ND & FAIRFAX,39.082166,-86.5157979
2,6,Weekday,4,NORTH MADISON & WEST 17TH,39.178992,-86.537792
2,5,Weekday,7,RHORER & WALNUT STREET,39.12144,-86.526496
2,5,Weekday,7,CHAMBERS & SR37S,39.30432,-86.5168
2,6,Weekday,8,6TH & ELM,39.167712,-86.5452
2,6,Weekday,7,SR4546 & TENTH,39.176848,-86.478192
2,5,Weekday,8,SR46W & UNION VALLEY,39.21328558,-86.59020994
2,5,Weekday,13,N MADISON & W 6TH,39.167664,-86.537296
2,6,Weekday,11,N OLD ST RD 37 & N WALNUT,39.18336019,-86.53415009
2,6,Weekday,11,N MADISON & W 17TH,39.178992,-86.537792
2,6,Weekday,12,SOUTH WALNUT,39.154352,-86.5336
2,5,Weekday,12,13TH (PARKING LOT & FEE,0.0,0.0
2,6,Weekday,14,EAST 3RD & SOUTH JEFFERSON,39.164304,-86.506992
2,6,Weekday,18,THIRD & WALNUT,39.08217966,-85.81297853
2,6,Weekday,17,N CURRY & SR46W,39.19377136,-86.57120616
2,6,Weekday,18,N SMITH & SR46W,39.210144,-86.5832
2,4,Weekday,18,EAST DILLMAN & SOUTH FAIRFAX,39.09264,-86.51672
2,6,Weekday,3,E 2ND & S WASHINGTON,39.16144,-86.5324
